Id,Code_18,EU_ID,Description,East_1K,North_1K
7871,142,EU_1583009,Sport and leisure facilities,500000,227000
7872,142,EU_1583009,Sport and leisure facilities,500000,227000
7873,142,EU_1583009,Sport and leisure facilities,501000,226000
7874,142,EU_1583009,Sport and leisure facilities,501000,226000
7875,142,EU_1583009,Sport and leisure facilities,501000,226000
7876,142,EU_1583009,Sport and leisure facilities,500000,226000
7877,211,EU_1587156,Non-irrigated arable land,498000,227000
7878,211,EU_1587156,Non-irrigated arable land,498000,227000
7879,211,EU_1587156,Non-irrigated arable land,498000,228000
7880,211,EU_1587156,Non-irrigated arable land,498000,228000
7881,211,EU_1587156,Non-irrigated arable land,498000,228000
7882,211,EU_1587156,Non-irrigated arable land,497000,227000
7883,211,EU_1587156,Non-irrigated arable land,497000,227000
7884,211,EU_1587156,Non-irrigated arable land,497000,226000
7885,211,EU_1587156,Non-irrigated arable land,497000,226000
7886,211,EU_1587156,Non-irrigated arable land,498000,226000
7887,211,EU_1587156,Non-irrigated arable land,498000,226000
7888,231,EU_1593480,Pastures,499000,214000
7889,231,EU_1593480,Pastures,499000,214000
7890,231,EU_1593565,Pastures,497000,217000
7891,231,EU_1593565,Pastures,497000,216000
7892,231,EU_1593565,Pastures,497000,216000
7893,231,EU_1593565,Pastures,497000,217000
7894,231,EU_1593565,Pastures,497000,217000
7895,231,EU_1593565,Pastures,498000,216000
7896,231,EU_1593565,Pastures,498000,217000
7897,231,EU_1593565,Pastures,498000,217000
7898,231,EU_1593565,Pastures,498000,217000
7899,231,EU_1593614,Pastures,496000,219000
7900,231,EU_1593614,Pastures,496000,219000
7901,231,EU_1593614,Pastures,495000,219000
7902,231,EU_1593614,Pastures,495000,219000
7903,231,EU_1593638,Pastures,496000,220000
7904,231,EU_1593638,Pastures,496000,220000
7905,231,EU_1593638,Pastures,496000,220000
7906,231,EU_1593638,Pastures,497000,220000
7907,231,EU_1593638,Pastures,497000,220000
7908,231,EU_1593638,Pastures,497000,220000
7909,231,EU_1593638,Pastures,496000,218000
7910,231,EU_1593638,Pastures,496000,218000
7911,231,EU_1593638,Pastures,496000,218000
7912,231,EU_1593638,Pastures,496000,219000
7913,231,EU_1593638,Pastures,496000,219000
7914,231,EU_1593638,Pastures,497000,219000
7915,231,EU_1593638,Pastures,497000,219000
7916,231,EU_1593642,Pastures,497000,220000
7917,231,EU_1593642,Pastures,497000,220000
7918,231,EU_1593642,Pastures,497000,220000
7919,231,EU_1593642,Pastures,497000,221000
7920,231,EU_1593642,Pastures,497000,221000
7921,231,EU_1593642,Pastures,497000,221000
7922,231,EU_1593642,Pastures,498000,220000
7923,231,EU_1593642,Pastures,497000,219000
7924,231,EU_1593642,Pastures,497000,219000
7925,231,EU_1593642,Pastures,498000,219000
7926,231,EU_1593642,Pastures,498000,219000
7927,231,EU_1593695,Pastures,497000,222000
7928,231,EU_1593695,Pastures,497000,222000
7929,231,EU_1593695,Pastures,497000,222000
7930,231,EU_1593695,Pastures,497000,222000
7931,231,EU_1593695,Pastures,497000,220000
7932,231,EU_1593695,Pastures,497000,220000
7933,231,EU_1593695,Pastures,497000,220000
7934,231,EU_1593695,Pastures,497000,221000
7935,231,EU_1593695,Pastures,497000,221000
7936,231,EU_1593695,Pastures,497000,221000
7937,311,EU_1604242,Broad-leaved forest,499000,214000
7938,311,EU_1604242,Broad-leaved forest,499000,214000
7939,112,EU_1571704,Discontinuous urban fabric,496000,224000
7940,112,EU_1571704,Discontinuous urban fabric,496000,224000
7941,112,EU_1571704,Discontinuous urban fabric,497000,224000
7942,112,EU_1571704,Discontinuous urban fabric,497000,224000
7943,112,EU_1571704,Discontinuous urban fabric,496000,223000
7944,112,EU_1571704,Discontinuous urban fabric,496000,223000
7945,112,EU_1571752,Discontinuous urban fabric,496000,226000
7946,112,EU_1571752,Discontinuous urban fabric,496000,226000
7947,112,EU_1571752,Discontinuous urban fabric,496000,227000
7948,112,EU_1571752,Discontinuous urban fabric,496000,227000
7949,112,EU_1571752,Discontinuous urban fabric,497000,227000
7950,112,EU_1571752,Discontinuous urban fabric,497000,227000
7951,112,EU_1571752,Discontinuous urban fabric,497000,226000
7952,112,EU_1571752,Discontinuous urban fabric,497000,226000
7953,112,EU_1571752,Discontinuous urban fabric,498000,226000
7954,112,EU_1571752,Discontinuous urban fabric,498000,226000
7955,112,EU_1571782,Discontinuous urban fabric,494000,224000
7956,112,EU_1571782,Discontinuous urban fabric,494000,224000
7957,112,EU_1571782,Discontinuous urban fabric,494000,225000
7958,112,EU_1571782,Discontinuous urban fabric,494000,225000
7959,112,EU_1571782,Discontinuous urban fabric,492000,226000
7960,112,EU_1571782,Discontinuous urban fabric,492000,226000
7961,112,EU_1571782,Discontinuous urban fabric,492000,226000
7962,112,EU_1571782,Discontinuous urban fabric,493000,226000
7963,112,EU_1571782,Discontinuous urban fabric,493000,226000
7964,112,EU_1571782,Discontinuous urban fabric,492000,227000
7965,112,EU_1571782,Discontinuous urban fabric,492000,227000
7966,112,EU_1571782,Discontinuous urban fabric,492000,227000
7967,112,EU_1571782,Discontinuous urban fabric,492000,227000
7968,112,EU_1571782,Discontinuous urban fabric,491000,227000
7969,112,EU_1571782,Discontinuous urban fabric,489000,225000
7970,112,EU_1571782,Discontinuous urban fabric,489000,225000
7971,112,EU_1571782,Discontinuous urban fabric,489000,225000
7972,112,EU_1571782,Discontinuous urban fabric,490000,225000
7973,112,EU_1571782,Discontinuous urban fabric,490000,225000
7974,112,EU_1571782,Discontinuous urban fabric,490000,225000
7975,112,EU_1571782,Discontinuous urban fabric,491000,226000
7976,112,EU_1571782,Discontinuous urban fabric,491000,226000
7977,112,EU_1571782,Discontinuous urban fabric,491000,226000
7978,112,EU_1571782,Discontinuous urban fabric,491000,226000
7979,112,EU_1571782,Discontinuous urban fabric,491000,227000
7980,112,EU_1571782,Discontinuous urban fabric,491000,227000
7981,112,EU_1571782,Discontinuous urban fabric,492000,223000
7982,112,EU_1571782,Discontinuous urban fabric,492000,223000
7983,112,EU_1571782,Discontinuous urban fabric,492000,223000
7984,112,EU_1571782,Discontinuous urban fabric,493000,223000
7985,112,EU_1571782,Discontinuous urban fabric,493000,223000
7986,112,EU_1571782,Discontinuous urban fabric,493000,224000
7987,112,EU_1571782,Discontinuous urban fabric,493000,224000
7988,112,EU_1571782,Discontinuous urban fabric,492000,225000
7989,112,EU_1571782,Discontinuous urban fabric,494000,224000
7990,112,EU_1571782,Discontinuous urban fabric,490000,224000
7991,112,EU_1571782,Discontinuous urban fabric,490000,224000
7992,112,EU_1571782,Discontinuous urban fabric,491000,224000
7993,112,EU_1571782,Discontinuous urban fabric,491000,224000
7994,112,EU_1571782,Discontinuous urban fabric,491000,224000
7995,112,EU_1571782,Discontinuous urban fabric,491000,224000
7996,112,EU_1571782,Discontinuous urban fabric,491000,225000
7997,112,EU_1571782,Discontinuous urban fabric,491000,225000
7998,112,EU_1571782,Discontinuous urban fabric,490000,224000
7999,121,EU_1576915,Industrial or commercial units,492000,223000
8000,121,EU_1576915,Industrial or commercial units,492000,223000
8001,121,EU_1576915,Industrial or commercial units,492000,223000
8002,121,EU_1576915,Industrial or commercial units,491000,223000
8003,121,EU_1576915,Industrial or commercial units,491000,223000
8004,121,EU_1576915,Industrial or commercial units,491000,223000
8005,121,EU_1576915,Industrial or commercial units,491000,223000
8006,121,EU_1576915,Industrial or commercial units,491000,223000
8007,121,EU_1576915,Industrial or commercial units,491000,224000
8008,121,EU_1576915,Industrial or commercial units,491000,224000
8009,121,EU_1576915,Industrial or commercial units,491000,224000
8010,121,EU_1576915,Industrial or commercial units,491000,224000
8011,121,EU_1576916,Industrial or commercial units,494000,224000
8012,121,EU_1576916,Industrial or commercial units,494000,224000
8013,121,EU_1576916,Industrial or commercial units,494000,225000
8014,121,EU_1576916,Industrial or commercial units,494000,225000
8015,121,EU_1576916,Industrial or commercial units,493000,224000
8016,121,EU_1576916,Industrial or commercial units,493000,224000
8017,121,EU_1576916,Industrial or commercial units,494000,224000
8018,131,EU_1579778,Mineral extraction sites,492000,226000
8019,131,EU_1579778,Mineral extraction sites,492000,226000
8020,131,EU_1579778,Mineral extraction sites,492000,226000
8021,131,EU_1579778,Mineral extraction sites,493000,226000
8022,131,EU_1579778,Mineral extraction sites,493000,226000
8023,131,EU_1579778,Mineral extraction sites,492000,227000
8024,131,EU_1579778,Mineral extraction sites,492000,227000
8025,131,EU_1579778,Mineral extraction sites,492000,227000
8026,131,EU_1579778,Mineral extraction sites,492000,227000
8027,131,EU_1579778,Mineral extraction sites,493000,227000
8028,131,EU_1579778,Mineral extraction sites,493000,227000
8029,131,EU_1579778,Mineral extraction sites,493000,227000
8030,142,EU_1583023,Sport and leisure facilities,489000,225000
8031,142,EU_1583023,Sport and leisure facilities,489000,225000
8032,142,EU_1583023,Sport and leisure facilities,489000,225000
8033,142,EU_1583023,Sport and leisure facilities,489000,226000
8034,142,EU_1583023,Sport and leisure facilities,489000,226000
8035,142,EU_1583037,Sport and leisure facilities,492000,227000
8036,142,EU_1583037,Sport and leisure facilities,492000,227000
8037,142,EU_1583037,Sport and leisure facilities,492000,227000
8038,142,EU_1583037,Sport and leisure facilities,492000,227000
8039,142,EU_1583037,Sport and leisure facilities,491000,227000
8040,142,EU_1583037,Sport and leisure facilities,491000,227000
8041,142,EU_1583037,Sport and leisure facilities,491000,227000
8042,211,EU_1587099,Non-irrigated arable land,494000,222000
8043,211,EU_1587099,Non-irrigated arable land,494000,222000
8044,211,EU_1587099,Non-irrigated arable land,495000,222000
8045,211,EU_1587099,Non-irrigated arable land,495000,222000
8046,112,EU_1571710,Discontinuous urban fabric,488000,222000
8047,112,EU_1571710,Discontinuous urban fabric,488000,223000
8048,112,EU_1571710,Discontinuous urban fabric,488000,223000
8049,112,EU_1571710,Discontinuous urban fabric,488000,223000
8050,142,EU_1583023,Sport and leisure facilities,488000,225000
8051,142,EU_1583023,Sport and leisure facilities,488000,225000
8052,142,EU_1583023,Sport and leisure facilities,488000,225000
8053,112,EU_1571782,Discontinuous urban fabric,489000,224000
8054,112,EU_1571782,Discontinuous urban fabric,489000,224000
8055,112,EU_1571782,Discontinuous urban fabric,489000,224000
8056,112,EU_1571782,Discontinuous urban fabric,492000,224000
8057,121,EU_1576915,Industrial or commercial units,492000,224000
8058,112,EU_1571782,Discontinuous urban fabric,492000,224000
8059,121,EU_1576915,Industrial or commercial units,492000,224000
8060,112,EU_1571782,Discontinuous urban fabric,492000,224000
8061,121,EU_1576915,Industrial or commercial units,492000,224000
8062,112,EU_1571782,Discontinuous urban fabric,493000,225000
8063,121,EU_1576916,Industrial or commercial units,493000,225000
8064,112,EU_1571782,Discontinuous urban fabric,493000,225000
8065,121,EU_1576916,Industrial or commercial units,493000,225000
8066,211,EU_1587136,Non-irrigated arable land,496000,226000
8067,211,EU_1587136,Non-irrigated arable land,496000,226000
8068,211,EU_1587136,Non-irrigated arable land,496000,225000
8069,211,EU_1587136,Non-irrigated arable land,496000,225000
8070,211,EU_1587136,Non-irrigated arable land,497000,225000
8071,211,EU_1587136,Non-irrigated arable land,497000,225000
8072,211,EU_1587136,Non-irrigated arable land,497000,226000
8073,211,EU_1587136,Non-irrigated arable land,497000,226000
8074,211,EU_1587177,Non-irrigated arable land,492000,227000
8075,211,EU_1587177,Non-irrigated arable land,492000,227000
8076,211,EU_1587177,Non-irrigated arable land,492000,227000
8077,211,EU_1587177,Non-irrigated arable land,492000,227000
8078,211,EU_1587177,Non-irrigated arable land,493000,227000
8079,211,EU_1587177,Non-irrigated arable land,493000,227000
8080,211,EU_1587177,Non-irrigated arable land,493000,227000
8081,211,EU_1587177,Non-irrigated arable land,492000,228000
8082,211,EU_1587177,Non-irrigated arable land,492000,228000
8083,211,EU_1587177,Non-irrigated arable land,493000,228000
8084,211,EU_1587177,Non-irrigated arable land,493000,228000
8085,231,EU_1593799,Pastures,492000,224000
8086,231,EU_1593799,Pastures,492000,224000
8087,231,EU_1593799,Pastures,492000,224000
8088,231,EU_1593799,Pastures,491000,223000
8089,231,EU_1593799,Pastures,491000,223000
8090,231,EU_1593799,Pastures,491000,223000
8091,231,EU_1593799,Pastures,491000,223000
8092,231,EU_1593799,Pastures,491000,223000
8093,231,EU_1593799,Pastures,491000,224000
8094,231,EU_1593799,Pastures,491000,224000
8095,231,EU_1593799,Pastures,491000,224000
8096,231,EU_1593799,Pastures,491000,224000
8097,231,EU_1593816,Pastures,490000,225000
8098,231,EU_1593816,Pastures,490000,225000
8099,231,EU_1593816,Pastures,490000,225000
8100,231,EU_1593816,Pastures,490000,224000
8101,231,EU_1593816,Pastures,490000,224000
8102,231,EU_1593816,Pastures,491000,224000
8103,231,EU_1593816,Pastures,491000,224000
8104,231,EU_1593816,Pastures,491000,224000
8105,231,EU_1593816,Pastures,491000,224000
8106,231,EU_1593816,Pastures,489000,224000
8107,231,EU_1593816,Pastures,489000,224000
8108,231,EU_1593816,Pastures,489000,224000
8109,231,EU_1593816,Pastures,490000,224000
8110,231,EU_1593847,Pastures,488000,225000
8111,231,EU_1593847,Pastures,488000,225000
8112,231,EU_1593847,Pastures,488000,225000
8113,231,EU_1593847,Pastures,488000,222000
8114,231,EU_1593847,Pastures,488000,223000
8115,231,EU_1593847,Pastures,488000,223000
8116,231,EU_1593847,Pastures,488000,223000
8117,231,EU_1593847,Pastures,489000,224000
8118,231,EU_1593847,Pastures,489000,224000
8119,231,EU_1593847,Pastures,489000,224000
8120,231,EU_1593847,Pastures,490000,222000
8121,231,EU_1593847,Pastures,490000,222000
8122,231,EU_1593847,Pastures,490000,223000
8123,231,EU_1593847,Pastures,490000,223000
8124,231,EU_1593862,Pastures,489000,225000
8125,231,EU_1593862,Pastures,489000,225000
8126,231,EU_1593862,Pastures,489000,225000
8127,231,EU_1593862,Pastures,489000,226000
8128,231,EU_1593862,Pastures,489000,226000
8129,231,EU_1593862,Pastures,490000,225000
8130,231,EU_1593862,Pastures,490000,225000
8131,231,EU_1593862,Pastures,490000,225000
8132,231,EU_1593862,Pastures,490000,226000
8133,231,EU_1593862,Pastures,490000,226000
8134,231,EU_1593862,Pastures,490000,226000
8135,231,EU_1593862,Pastures,489000,224000
8136,231,EU_1593862,Pastures,489000,224000
8137,231,EU_1593862,Pastures,489000,224000
8138,231,EU_1593883,Pastures,494000,226000
8139,231,EU_1593883,Pastures,495000,226000
8140,231,EU_1593883,Pastures,496000,226000
8141,231,EU_1593883,Pastures,496000,226000
8142,231,EU_1593883,Pastures,496000,227000
8143,231,EU_1593883,Pastures,496000,227000
8144,231,EU_1593883,Pastures,494000,224000
8145,231,EU_1593883,Pastures,494000,224000
8146,231,EU_1593883,Pastures,495000,224000
8147,231,EU_1593883,Pastures,495000,224000
8148,231,EU_1593883,Pastures,495000,225000
8149,231,EU_1593883,Pastures,495000,225000
8150,231,EU_1593883,Pastures,494000,225000
8151,231,EU_1593883,Pastures,494000,225000
8152,231,EU_1593883,Pastures,496000,224000
8153,231,EU_1593883,Pastures,496000,224000
8154,231,EU_1593883,Pastures,496000,225000
8155,231,EU_1593883,Pastures,496000,225000
8156,231,EU_1593883,Pastures,497000,224000
8157,231,EU_1593883,Pastures,497000,224000
8158,231,EU_1593883,Pastures,497000,225000
